time,sat_indices,target_indices,signal,noise,snr
2024-01-01 12:00:10+00:00,7,8,848.1556534843553,19.98299987926297,42.44386021162493
2024-01-01 12:00:10+00:00,7,9,53.80479692725151,19.98299987926297,2.6925285118520446
2024-01-01 12:00:10+00:00,8,0,1841.790197770298,19.98299987926297,92.1678531200706
2024-01-01 12:00:10+00:00,8,1,3012.6506992384257,19.98299987926297,150.76068245212545
2024-01-01 12:00:10+00:00,8,2,689.9984724133682,19.98299987926297,34.529273711771516
2024-01-01 12:00:10+00:00,8,3,8503.205988772339,19.98299987926297,425.52199570377826
2024-01-01 12:00:10+00:00,8,4,2310.889795829726,19.98299987926297,115.6427868584343
2024-01-01 12:00:10+00:00,8,5,2856.5749472019784,19.98299987926297,142.95025594061792
2024-01-01 12:00:10+00:00,8,6,3736.651460224292,19.98299987926297,186.99151692944466
2024-01-01 12:00:10+00:00,8,7,674.6948774952233,19.98299987926297,33.763443005140424
2024-01-01 12:00:10+00:00,8,8,3400.3618689475475,19.98299987926297,170.1627327975024
2024-01-01 12:00:10+00:00,8,9,2005.366376216131,19.98299987926297,100.35361999362102
2024-01-01 12:00:10+00:00,9,0,2162.4347937490006,19.98299987926297,108.21372200442396
2024-01-01 12:00:10+00:00,9,1,14995.916327371857,19.98299987926297,750.4336895349543
2024-01-01 12:00:10+00:00,9,2,3006.4687955784557,19.98299987926297,150.451324312841
2024-01-01 12:00:10+00:00,9,3,9708.958677456829,19.98299987926297,485.8609185867104
2024-01-01 12:00:10+00:00,9,4,17488.528680245206,19.98299987926297,875.1703340795012
2024-01-01 12:00:10+00:00,9,5,12201.702567009897,19.98299987926297,610.6041455603478
2024-01-01 12:00:10+00:00,9,6,15207.48285679053,19.98299987926297,761.0210152966996
2024-01-01 12:00:10+00:00,9,7,9934.667707183617,19.98299987926297,497.15597093573297
2024-01-01 12:00:10+00:00,9,8,4118.617046423587,19.98299987926297,206.10604370255814
2024-01-01 12:00:10+00:00,9,9,14709.294627967387,19.98299987926297,736.0904126928268
2024-01-01 12:00:10+00:00,10,0,2859.666468649353,19.98299987926297,143.10496351535915
2024-01-01 12:00:10+00:00,10,1,10751.203983603338,19.98299987926297,538.0175173178189
2024-01-01 12:00:10+00:00,10,2,20597.43033045839,19.98299987926297,1030.7476582549066
2024-01-01 12:00:10+00:00,10,3,7255.8907092113695,19.98299987926297,363.1031753516173
2024-01-01 12:00:10+00:00,10,4,10973.374129050535,19.98299987926297,549.1354749212592
2024-01-01 12:00:10+00:00,10,5,12508.236297086441,19.98299987926297,625.9438709233372
2024-01-01 12:00:10+00:00,10,6,8066.908098575181,19.98299987926297,403.6885426269998
2024-01-01 12:00:10+00:00,10,7,16091.130750680204,19.98299987926297,805.2409972427869
2024-01-01 12:00:10+00:00,10,8,4912.718179429323,19.98299987926297,245.84487860240722
2024-01-01 12:00:10+00:00,10,9,8343.085996935799,19.98299987926297,417.50918517462935
2024-01-01 12:00:20+00:00,0,0,3021.09889996578,19.98299987926297,151.18345184502934
2024-01-01 12:00:20+00:00,0,1,35975.18199855419,19.98299987926297,1800.2893567490257
2024-01-01 12:00:20+00:00,0,2,1799.133713254626,19.98299987926297,90.03321443852118
2024-01-01 12:00:20+00:00,0,3,164063.36566760263,19.98299987926297,8210.146957857749
2024-01-01 12:00:20+00:00,0,4,7662.188802489413,19.98299987926297,383.43536249733575
2024-01-01 12:00:20+00:00,0,5,44857.60129116997,19.98299987926297,2244.788148035782
2024-01-01 12:00:20+00:00,0,6,47891.30717067927,19.98299987926297,2396.602485114244
2024-01-01 12:00:20+00:00,0,7,153.0982529343049,19.98299987926297,7.661424904134644
2024-01-01 12:00:20+00:00,0,8,14884.657242522806,19.98299987926297,744.8660027251021
2024-01-01 12:00:20+00:00,0,9,2354.7098252063574,19.98299987926297,117.8356522761089
2024-01-01 12:00:20+00:00,1,0,3086.0666909449196,19.98299987926297,154.4346048937044
2024-01-01 12:00:20+00:00,1,1,687869.6848156833,19.98299987926297,34422.74378080284
2024-01-01 12:00:20+00:00,1,2,2606.846848710962,19.98299987926297,130.45322846727206
2024-01-01 12:00:20+00:00,1,3,71434.9608437111,19.98299987926297,3574.7866324035544
2024-01-01 12:00:20+00:00,1,4,1644102.0161913016,19.98299987926297,82275.0350860704
2024-01-01 12:00:20+00:00,1,5,199977.92950923604,19.98299987926297,10007.402828279044
2024-01-01 12:00:20+00:00,1,6,313862.9286731452,19.98299987926297,15706.497050968374
2024-01-01 12:00:20+00:00,1,7,2628.6162586130977,19.98299987926297,131.54262495597075
2024-01-01 12:00:20+00:00,1,8,9529.011905160842,19.98299987926297,476.85592567357304
2024-01-01 12:00:20+00:00,1,9,65248.06848253537,19.98299987926297,3265.178845857147
2024-01-01 12:00:20+00:00,2,0,3354.9997761253417,19.98299987926297,167.89269861363198
2024-01-01 12:00:20+00:00,2,1,270007.1046082961,19.98299987926297,13511.840376303639
2024-01-01 12:00:20+00:00,2,2,3177.530200952437,19.98299987926297,159.01167092784036
2024-01-01 12:00:20+00:00,2,3,56661.77304890487,19.98299987926297,2835.498843579772
2024-01-01 12:00:20+00:00,2,4,145909.0666412658,19.98299987926297,7301.659786961242
2024-01-01 12:00:20+00:00,2,5,598490.0208803592,19.98299987926297,29949.958689707666
2024-01-01 12:00:20+00:00,2,6,76242.6595453994,19.98299987926297,3815.3760699622967
2024-01-01 12:00:20+00:00,2,7,575.2335511978507,19.98299987926297,28.7861459577343
2024-01-01 12:00:20+00:00,2,8,10483.711605483026,19.98299987926297,524.6315202334723
2024-01-01 12:00:20+00:00,2,9,31466.88493978606,19.98299987926297,1574.6827368217273
2024-01-01 12:00:20+00:00,3,0,1841.9202556002836,19.98299987926297,92.17436154376932
2024-01-01 12:00:20+00:00,3,1,3015.597398703949,19.98299987926297,150.90814276755992
2024-01-01 12:00:20+00:00,3,2,690.2890236834037,19.98299987926297,34.54381363429521
2024-01-01 12:00:20+00:00,3,3,8502.476672344927,19.98299987926297,425.48549885987
2024-01-01 12:00:20+00:00,3,4,2313.7066039010874,19.98299987926297,115.78374707904085
2024-01-01 12:00:20+00:00,3,5,2858.653590867554,19.98299987926297,143.05427654203586
2024-01-01 12:00:20+00:00,3,6,3741.0049056471103,19.98299987926297,187.20937438073435
2024-01-01 12:00:20+00:00,3,7,675.5372629990266,19.98299987926297,33.80559811242627
2024-01-01 12:00:20+00:00,3,8,3398.8247912839697,19.98299987926297,170.0858135324839
2024-01-01 12:00:20+00:00,3,9,2008.2818723927314,19.98299987926297,100.49951881733197
2024-01-01 12:00:20+00:00,4,0,1920.6550592735323,19.98299987926297,96.11445082710833
2024-01-01 12:00:20+00:00,4,1,8222.208103869594,19.98299987926297,411.46014880388685
2024-01-01 12:00:20+00:00,4,2,1228.5404185881841,19.98299987926297,61.47927868743481
2024-01-01 12:00:20+00:00,4,3,10366.37358185281,19.98299987926297,518.7596279080371
2024-01-01 12:00:20+00:00,4,4,7726.224915226271,19.98299987926297,386.63989200360425
2024-01-01 12:00:20+00:00,4,5,6661.675592160186,19.98299987926297,333.367143692636
2024-01-01 12:00:20+00:00,4,6,10740.049317813799,19.98299987926297,537.4593095483681
2024-01-01 12:00:20+00:00,4,7,2320.1736441943294,19.98299987926297,116.10737417869134
2024-01-01 12:00:20+00:00,4,8,3811.403370341065,19.98299987926297,190.73229211677503
2024-01-01 12:00:20+00:00,4,9,7283.357713976423,19.98299987926297,364.477693938967
2024-01-01 12:00:20+00:00,5,0,2447.4945535974907,19.98299987926297,122.47883542937605
2024-01-01 12:00:20+00:00,5,1,15941.448555146682,19.98299987926297,797.7505205156739
2024-01-01 12:00:20+00:00,5,2,7441.494552338534,19.98299987926297,372.3912624380698
2024-01-01 12:00:20+00:00,5,3,8667.900643901665,19.98299987926297,433.7637339875399
2024-01-01 12:00:20+00:00,5,4,19056.444086952382,19.98299987926297,953.6327979828442
2024-01-01 12:00:20+00:00,5,5,14908.680848054088,19.98299987926297,746.068204880756
2024-01-01 12:00:20+00:00,5,6,13111.921491440622,19.98299987926297,656.1538092710146
2024-01-01 12:00:20+00:00,5,7,27922.600120398358,19.98299987926297,1397.3177345296679
2024-01-01 12:00:20+00:00,5,8,4423.7454542176665,19.98299987926297,221.3754431739919
2024-01-01 12:00:20+00:00,5,9,14522.660226813503,19.98299987926297,726.7507538687499
2024-01-01 12:00:20+00:00,6,0,3077.8195499157955,19.98299987926297,154.02189703807946
2024-01-01 12:00:20+00:00,6,1,5507.824105848,19.98299987926297,275.6254886216385
2024-01-01 12:00:20+00:00,6,2,5649.241586867882,19.98299987926297,282.70237807138705
2024-01-01 12:00:20+00:00,6,3,6026.4533741816895,19.98299987926297,301.5790126904591
2024-01-01 12:00:20+00:00,6,4,4717.550136181653,19.98299987926297,236.07817468273188
2024-01-01 12:00:20+00:00,6,5,6955.356936154052,19.98299987926297,348.06370305650955
2024-01-01 12:00:20+00:00,6,6,4478.817988067372,19.98299987926297,224.13141245700513
2024-01-01 12:00:20+00:00,6,7,2247.0366795748128,19.98299987926297,112.44741496028523
2024-01-01 12:00:20+00:00,6,8,5239.531217344444,19.98299987926297,262.19943196725336
2024-01-01 12:00:20+00:00,6,9,3811.988234983552,19.98299987926297,190.76156022696975
2024-01-01 12:00:20+00:00,7,0,2326.0219242299495,19.98299987926297,116.40003694559097
2024-01-01 12:00:20+00:00,7,1,206.74253657255747,19.98299987926297,10.34592092386995
2024-01-01 12:00:20+00:00,7,2,371.9954167983444,19.98299987926297,18.615594207373068
2024-01-01 12:00:20+00:00,7,3,1263.5018314325098,19.98299987926297,63.228836464323265
2024-01-01 12:00:20+00:00,7,4,148.69290847970274,19.98299987926297,7.440970293654776
2024-01-01 12:00:20+00:00,7,5,145.3474947276823,19.98299987926297,7.273557304001901
2024-01-01 12:00:20+00:00,7,6,224.3227646728506,19.98299987926297,11.225680129520388
2024-01-01 12:00:20+00:00,7,7,7.285950486762376,19.98299987926297,0.36460744286563557
2024-01-01 12:00:20+00:00,7,8,846.8503776312663,19.98299987926297,42.37854089715886
2024-01-01 12:00:20+00:00,7,9,53.560466843002864,19.98299987926297,2.680301614703224
2024-01-01 12:00:20+00:00,8,0,1841.808138442242,19.98299987926297,92.16875091680043
2024-01-01 12:00:20+00:00,8,1,3017.193574411542,19.98299987926297,150.98801944860068
2024-01-01 12:00:20+00:00,8,2,690.4115038239438,19.98299987926297,34.54994285119358
2024-01-01 12:00:20+00:00,8,3,8507.96969396955,19.98299987926297,425.76038359478525
2024-01-01 12:00:20+00:00,8,4,2314.84749033879,19.98299987926297,115.84083993019412
2024-01-01 12:00:20+00:00,8,5,2860.1441487367165,19.98299987926297,143.1288678385463
2024-01-01 12:00:20+00:00,8,6,3743.4000098647653,19.98299987926297,187.32923147086726
2024-01-01 12:00:20+00:00,8,7,675.7370368763591,19.98299987926297,33.815595303966056
2024-01-01 12:00:20+00:00,8,8,3401.113925523066,19.98299987926297,170.20036761610135
2024-01-01 12:00:20+00:00,8,9,2009.3317061811363,19.98299987926297,100.55205516296316
2024-01-01 12:00:20+00:00,9,0,2162.7227966689425,19.98299987926297,108.2281344010452
2024-01-01 12:00:20+00:00,9,1,15000.09251670591,19.98299987926297,750.6426766419596
2024-01-01 12:00:20+00:00,9,2,3009.2986858321988,19.98299987926297,150.59293919903632
2024-01-01 12:00:20+00:00,9,3,9707.877305139426,19.98299987926297,485.806803973092
2024-01-01 12:00:20+00:00,9,4,17495.530359378525,19.98299987926297,875.5207158627982
2024-01-01 12:00:20+00:00,9,5,12206.338261709436,19.98299987926297,610.836127481358
2024-01-01 12:00:20+00:00,9,6,15207.483237135615,19.98299987926297,761.0210343301324
2024-01-01 12:00:20+00:00,9,7,9948.046746703158,19.98299987926297,497.82549200866384
2024-01-01 12:00:20+00:00,9,8,4118.917061472078,19.98299987926297,206.1210572165602
2024-01-01 12:00:20+00:00,9,9,14713.07122946836,19.98299987926297,736.2794034111269
2024-01-01 12:00:20+00:00,10,0,2860.0260764998948,19.98299987926297,143.12295920433047
2024-01-01 12:00:20+00:00,10,1,10744.910673181113,19.98299987926297,537.7025841015727
2024-01-01 12:00:20+00:00,10,2,20598.732125432798,19.98299987926297,1030.8128033773746
2024-01-01 12:00:20+00:00,10,3,7254.571440118652,19.98299987926297,363.037155779947
2024-01-01 12:00:20+00:00,10,4,10964.770667961086,19.98299987926297,548.7049359060246
2024-01-01 12:00:20+00:00,10,5,12503.010672873457,19.98299987926297,625.6823674331425
2024-01-01 12:00:20+00:00,10,6,8062.308666774183,19.98299987926297,403.45837539341187
2024-01-01 12:00:20+00:00,10,7,16061.234207644791,19.98299987926297,803.7448983979665
2024-01-01 12:00:20+00:00,10,8,4913.211237236386,19.98299987926297,245.86955246569315
2024-01-01 12:00:20+00:00,10,9,8336.97299087713,19.98299987926297,417.20327484606986
2024-01-01 12:00:30+00:00,0,0,3015.9316710138555,19.98299987926297,150.92487060181534
2024-01-01 12:00:30+00:00,0,1,36467.59822403305,19.98299987926297,1824.9311136651058
2024-01-01 12:00:30+00:00,0,2,1798.1014199585375,19.98299987926297,89.98155586361624
2024-01-01 12:00:30+00:00,0,3,164138.4529673366,19.98299987926297,8213.904516792225
2024-01-01 12:00:30+00:00,0,4,7774.174038399716,19.98299987926297,389.03938774814475
2024-01-01 12:00:30+00:00,0,5,46455.73228556287,19.98299987926297,2324.76267658749
2024-01-01 12:00:30+00:00,0,6,48524.234691270045,19.98299987926297,2428.2757836387354
2024-01-01 12:00:30+00:00,0,7,156.14122601781514,19.98299987926297,7.813702995607188
2024-01-01 12:00:30+00:00,0,8,14936.621281673877,19.98299987926297,747.4664150488292
2024-01-01 12:00:30+00:00,0,9,2323.2199923846615,19.98299987926297,116.25982116907007
2024-01-01 12:00:30+00:00,1,0,3091.1775360958054,19.98299987926297,154.69036454849925
2024-01-01 12:00:30+00:00,1,1,688422.276414053,19.98299987926297,34450.39686601069
2024-01-01 12:00:30+00:00,1,2,2605.8136551103275,19.98299987926297,130.40152483884404
2024-01-01 12:00:30+00:00,1,3,71590.25055644393,19.98299987926297,3582.5577235145533
2024-01-01 12:00:30+00:00,1,4,1605439.0546923652,19.98299987926297,80340.24242568221
2024-01-01 12:00:30+00:00,1,5,199037.03188650147,19.98299987926297,9960.31792469002
2024-01-01 12:00:30+00:00,1,6,311074.7855177332,19.98299987926297,15566.971295463298
2024-01-01 12:00:30+00:00,1,7,2613.2674784719475,19.98299987926297,130.77453306617005
2024-01-01 12:00:30+00:00,1,8,9498.522535325676,19.98299987926297,475.3301602720126
2024-01-01 12:00:30+00:00,1,9,64110.78630817774,19.98299987926297,3208.2663611837206
2024-01-01 12:00:30+00:00,2,0,3353.5139618053277,19.98299987926297,167.8183446963527
2024-01-01 12:00:30+00:00,2,1,267222.8111263718,19.98299987926297,13372.50726822442
2024-01-01 12:00:30+00:00,2,2,3172.6567393316564,19.98299987926297,158.76779054700535
2024-01-01 12:00:30+00:00,2,3,56703.05602295058,19.98299987926297,2837.5647483135526
2024-01-01 12:00:30+00:00,2,4,143222.78623864395,19.98299987926297,7167.23150197639
2024-01-01 12:00:30+00:00,2,5,603439.7333110197,19.98299987926297,30197.654854476048
2024-01-01 12:00:30+00:00,2,6,75905.01631598274,19.98299987926297,3798.4795463443866
2024-01-01 12:00:30+00:00,2,7,559.9442965324207,19.98299987926297,28.021032873722515
2024-01-01 12:00:30+00:00,2,8,10513.094716539483,19.98299987926297,526.1019256397672
2024-01-01 12:00:30+00:00,2,9,31313.6029448826,19.98299987926297,1567.0121170034024
2024-01-01 12:00:30+00:00,3,0,1841.936847015487,19.98299987926297,92.17519182026953
2024-01-01 12:00:30+00:00,3,1,3020.143902475178,19.98299987926297,151.1356613482885
2024-01-01 12:00:30+00:00,3,2,690.7024127877651,19.98299987926297,34.56450067362159
2024-01-01 12:00:30+00:00,3,3,8507.23450408384,19.98299987926297,425.7235928281261
2024-01-01 12:00:30+00:00,3,4,2317.668925384458,19.98299987926297,115.98203169633108
2024-01-01 12:00:30+00:00,3,5,2862.2250580721047,19.98299987926297,143.23300181982844
2024-01-01 12:00:30+00:00,3,6,3747.7584248410626,19.98299987926297,187.5473376112181
2024-01-01 12:00:30+00:00,3,7,676.5808954614768,19.98299987926297,33.857824127977274
2024-01-01 12:00:30+00:00,3,8,3399.58120130861,19.98299987926297,170.12366620871924
2024-01-01 12:00:30+00:00,3,9,2012.251791851336,19.98299987926297,100.69818365657487
2024-01-01 12:00:30+00:00,4,0,1920.8072277724027,19.98299987926297,96.12206572476082
2024-01-01 12:00:30+00:00,4,1,8229.261320706702,19.98299987926297,411.8131096646046
2024-01-01 12:00:30+00:00,4,2,1229.4396179401092,19.98299987926297,61.52427690378661
2024-01-01 12:00:30+00:00,4,3,10366.61153533459,19.98299987926297,518.7715357038245
2024-01-01 12:00:30+00:00,4,4,7734.75919061521,19.98299987926297,387.0669687908986
2024-01-01 12:00:30+00:00,4,5,6666.726274977702,19.98299987926297,333.6198926716698
2024-01-01 12:00:30+00:00,4,6,10747.876970714578,19.98299987926297,537.8510251540366
2024-01-01 12:00:30+00:00,4,7,2323.325917084558,19.98299987926297,116.26512190972645
2024-01-01 12:00:30+00:00,4,8,3811.712231289428,19.98299987926297,190.747748302044
2024-01-01 12:00:30+00:00,4,9,7291.197623950249,19.98299987926297,364.8700229196603
2024-01-01 12:00:30+00:00,5,0,2447.8619180725486,19.98299987926297,122.49721927951255
2024-01-01 12:00:30+00:00,5,1,15939.302973881204,19.98299987926297,797.6431501869724
2024-01-01 12:00:30+00:00,5,2,7450.086924321531,19.98299987926297,372.8212465262904
2024-01-01 12:00:30+00:00,5,3,8666.611342601538,19.98299987926297,433.6992140802229
2024-01-01 12:00:30+00:00,5,4,19052.62675301941,19.98299987926297,953.4417689103307
2024-01-01 12:00:30+00:00,5,5,14909.747104836555,19.98299987926297,746.1215630746664
2024-01-01 12:00:30+00:00,5,6,13107.744905634137,19.98299987926297,655.9448023235233
2024-01-01 12:00:30+00:00,5,7,27945.706586031192,19.98299987926297,1398.4740406785165
2024-01-01 12:00:30+00:00,5,8,4424.149794706654,19.98299987926297,221.39567739765351
2024-01-01 12:00:30+00:00,5,9,14518.789615888825,19.98299987926297,726.5570586804367
2024-01-01 12:00:30+00:00,6,0,3077.924604694487,19.98299987926297,154.02715424567222
2024-01-01 12:00:30+00:00,6,1,5502.417516546739,19.98299987926297,275.3549291794163
2024-01-01 12:00:30+00:00,6,2,5635.418206820024,19.98299987926297,282.0106210713681
2024-01-01 12:00:30+00:00,6,3,6024.865552392304,19.98299987926297,301.4995540606748
2024-01-01 12:00:30+00:00,6,4,4712.003688002376,19.98299987926297,235.8006163475075
2024-01-01 12:00:30+00:00,6,5,6948.537833530361,19.98299987926297,347.72245786485206
2024-01-01 12:00:30+00:00,6,6,4475.180112995815,19.98299987926297,223.94936396110674
2024-01-01 12:00:30+00:00,6,7,2241.356726027286,19.98299987926297,112.16317567780288
2024-01-01 12:00:30+00:00,6,8,5239.622517569618,19.98299987926297,262.2040008621003
2024-01-01 12:00:30+00:00,6,9,3807.792818594545,19.98299987926297,190.551610949366
2024-01-01 12:00:30+00:00,7,0,2325.4403756705506,19.98299987926297,116.3709347806051
2024-01-01 12:00:30+00:00,7,1,206.34367903250393,19.98299987926297,10.325961080880239
2024-01-01 12:00:30+00:00,7,2,371.91875260797724,19.98299987926297,18.61175773683159
2024-01-01 12:00:30+00:00,7,3,1261.271063714186,19.98299987926297,63.11720318944952
2024-01-01 12:00:30+00:00,7,4,148.4116685627671,19.98299987926297,7.426896334858054
2024-01-01 12:00:30+00:00,7,5,145.0705845425729,19.98299987926297,7.259700015967949
2024-01-01 12:00:30+00:00,7,6,223.71755277469703,19.98299987926297,11.195393791042168
2024-01-01 12:00:30+00:00,7,7,7.2935282663254215,19.98299987926297,0.36498665417569065
2024-01-01 12:00:30+00:00,7,8,845.5525673927503,19.98299987926297,42.31359518098225
2024-01-01 12:00:30+00:00,7,9,53.317043755130925,19.98299987926297,2.6681201059536517
2024-01-01 12:00:30+00:00,8,0,1841.8262675799372,19.98299987926297,92.16965814483451
2024-01-01 12:00:30+00:00,8,1,3021.740522157199,19.98299987926297,151.21556024693572
2024-01-01 12:00:30+00:00,8,2,690.8248971292592,19.98299987926297,34.57063010074636
2024-01-01 12:00:30+00:00,8,3,8512.726045963098,19.98299987926297,425.9984035128299
2024-01-01 12:00:30+00:00,8,4,2318.810090631073,19.98299987926297,116.03913849978952
2024-01-01 12:00:30+00:00,8,5,2863.7156032428547,19.98299987926297,143.30759248087813
2024-01-01 12:00:30+00:00,8,6,3750.154795054679,19.98299987926297,187.66725805500008
2024-01-01 12:00:30+00:00,8,7,676.780534459825,19.98299987926297,33.86781456983058
2024-01-01 12:00:30+00:00,8,8,3401.864973473042,19.98299987926297,170.23795196051978
2024-01-01 12:00:30+00:00,8,9,2013.3021556383299,19.98299987926297,100.75074652467977
2024-01-01 12:00:30+00:00,9,0,2163.01091390995,19.98299987926297,108.24255251858251
2024-01-01 12:00:30+00:00,9,1,15004.26256823101,19.98299987926297,750.8513565974365
2024-01-01 12:00:30+00:00,9,2,3012.1319625113315,19.98299987926297,150.7347235505477
2024-01-01 12:00:30+00:00,9,3,9706.795537176084,19.98299987926297,485.7526695603472
2024-01-01 12:00:30+00:00,9,4,17502.52285511292,19.98299987926297,875.8706380855197
2024-01-01 12:00:30+00:00,9,5,12210.971770253502,19.98299987926297,611.0680000016032
2024-01-01 12:00:30+00:00,9,6,15207.476527668894,19.98299987926297,761.0206985713994
2024-01-01 12:00:30+00:00,9,7,9961.443202262499,19.98299987926297,498.4958846244013
2024-01-01 12:00:30+00:00,9,8,4119.217173030035,19.98299987926297,206.13607556014077
2024-01-01 12:00:30+00:00,9,9,14716.838820435052,19.98299987926297,736.4679432194367
2024-01-01 12:00:30+00:00,10,0,2860.3855622106657,19.98299987926297,143.14094878111788
2024-01-01 12:00:30+00:00,10,1,10738.616663984196,19.98299987926297,537.3876159168684
2024-01-01 12:00:30+00:00,10,2,20599.960411726184,19.98299987926297,1030.8742699389923
2024-01-01 12:00:30+00:00,10,3,7253.2520882359495,19.98299987926297,362.9711320652558
2024-01-01 12:00:30+00:00,10,4,10956.1689874066,19.98299987926297,548.2744859932759
2024-01-01 12:00:30+00:00,10,5,12497.7805984794,19.98299987926297,625.4206412445994
2024-01-01 12:00:30+00:00,10,6,8057.710051649533,19.98299987926297,403.2282490283798
2024-01-01 12:00:30+00:00,10,7,16031.366244073097,19.98299987926297,802.250229742001
2024-01-01 12:00:30+00:00,10,8,4913.70426435163,19.98299987926297,245.89422479308254
2024-01-01 12:00:30+00:00,10,9,8330.86127489894,19.98299987926297,416.8974290764098
2024-01-01 12:00:30+00:00,11,0,8558.675009902847,34.611571078526204,247.2778537121316
2024-01-01 12:00:30+00:00,11,1,3837.125738016995,34.611571078526204,110.86251269297723
2024-01-01 12:00:30+00:00,11,2,2013.7855227741272,34.611571078526204,58.18243610511876
2024-01-01 12:00:30+00:00,11,3,11210.06089634586,34.611571078526204,323.8818853646558
2024-01-01 12:00:30+00:00,11,4,2792.9563369631414,34.611571078526204,80.69429528716061
2024-01-01 12:00:30+00:00,11,5,3996.895134561418,34.611571078526204,115.47858158456094
2024-01-01 12:00:30+00:00,11,6,4084.756927350844,34.611571078526204,118.01709081865742
2024-01-01 12:00:30+00:00,11,7,283.647269867617,34.611571078526204,8.195157313838266
2024-01-01 12:00:30+00:00,11,8,11338.22083086174,34.611571078526204,327.5846914067483
2024-01-01 12:00:30+00:00,11,9,2278.295563520434,34.611571078526204,65.82467921931287
2024-01-01 12:00:30+00:00,12,0,5724.258299288918,34.611571078526204,165.38568232865848
2024-01-01 12:00:30+00:00,12,1,1679.34356787848,34.611571078526204,48.5197150995663
2024-01-01 12:00:30+00:00,12,2,1325.8217648582363,34.611571078526204,38.305737750252135
2024-01-01 12:00:30+00:00,12,3,8059.044441586924,34.611571078526204,232.84249141140364
2024-01-01 12:00:30+00:00,12,4,1145.086517003737,34.611571078526204,33.08392197527764
2024-01-01 12:00:30+00:00,12,5,2019.8452733031766,34.611571078526204,58.35751485306987
2024-01-01 12:00:30+00:00,12,6,1193.2509025103907,34.611571078526204,34.47549086411482
2024-01-01 12:00:30+00:00,12,7,423.23197610276424,34.611571078526204,12.228048681827877
2024-01-01 12:00:30+00:00,12,8,6651.401225504838,34.611571078526204,192.17276240983804
2024-01-01 12:00:30+00:00,12,9,540.2506030721391,34.611571078526204,15.60895926528232
2024-01-01 12:00:30+00:00,13,0,12024.976260831732,34.611571078526204,347.42647866372926
2024-01-01 12:00:30+00:00,13,1,24019.061291981267,34.611571078526204,693.9604456985552
2024-01-01 12:00:30+00:00,13,2,4219.28731025054,34.611571078526204,121.90395231345856
2024-01-01 12:00:30+00:00,13,3,53910.29322620419,34.611571078526204,1557.5800677725185
2024-01-01 12:00:30+00:00,13,4,17359.16808553586,34.611571078526204,501.54233236485123
2024-01-01 12:00:30+00:00,13,5,20294.072354807056,34.611571078526204,586.337797517604
2024-01-01 12:00:30+00:00,13,6,25214.879230805716,34.611571078526204,728.5101035604129
2024-01-01 12:00:30+00:00,13,7,3220.164197396367,34.611571078526204,93.0372155049104
2024-01-01 12:00:30+00:00,13,8,9093.418317751179,34.611571078526204,262.72769580786064
2024-01-01 12:00:30+00:00,13,9,11267.14298663471,34.611571078526204,325.53110522119863
2024-01-01 12:00:30+00:00,14,0,9315.68698156538,34.611571078526204,269.1494980227882
2024-01-01 12:00:30+00:00,14,1,600079.936309335,34.611571078526204,17337.552662601847
2024-01-01 12:00:30+00:00,14,2,11709.234393819032,34.611571078526204,338.3040419417339
2024-01-01 12:00:30+00:00,14,3,114541.3980637149,34.611571078526204,3309.338307811718
2024-01-01 12:00:30+00:00,14,4,1144698.593567819,34.611571078526204,33072.71406347734
2024-01-01 12:00:30+00:00,14,5,479940.39217001223,34.611571078526204,13866.472315894902
2024-01-01 12:00:30+00:00,14,6,270025.13766131125,34.611571078526204,7801.585690770359
2024-01-01 12:00:30+00:00,14,7,21043.26719900312,34.611571078526204,607.9835888194868
2024-01-01 12:00:30+00:00,14,8,27285.236890556043,34.611571078526204,788.3270259143023
2024-01-01 12:00:30+00:00,14,9,213542.1253668057,34.611571078526204,6169.674438710817
2024-01-01 12:00:30+00:00,15,0,9950.439450611397,34.611571078526204,287.4888119940003
2024-01-01 12:00:30+00:00,15,1,51128.026268665766,34.611571078526204,1477.19461080421
2024-01-01 12:00:30+00:00,15,2,4385.4017592178125,34.611571078526204,126.70334291582084
2024-01-01 12:00:30+00:00,15,3,155928.56737490313,34.611571078526204,4505.099379081486
2024-01-01 12:00:30+00:00,15,4,29641.487684036252,34.611571078526204,856.4039932422049
2024-01-01 12:00:30+00:00,15,5,39976.80093750128,34.611571078526204,1155.0126068187578
2024-01-01 12:00:30+00:00,15,6,64455.57031845584,34.611571078526204,1862.2549716746466
2024-01-01 12:00:30+00:00,15,7,3435.4989129136857,34.611571078526204,99.25868158712814
2024-01-01 12:00:30+00:00,15,8,14977.298095532173,34.611571078526204,432.7251733690998
2024-01-01 12:00:30+00:00,15,9,18327.31320625208,34.611571078526204,529.5140507973866
2024-01-01 12:00:30+00:00,16,0,14818.178220960242,34.611571078526204,428.12787051304275
2024-01-01 12:00:30+00:00,16,1,36351.779338461776,34.611571078526204,1050.2782221583475
2024-01-01 12:00:30+00:00,16,2,12851.440698562188,34.611571078526204,371.3047486173059
2024-01-01 12:00:30+00:00,16,3,32822.56746755425,34.611571078526204,948.3119790513672
2024-01-01 12:00:30+00:00,16,4,34209.72873717013,34.611571078526204,988.3899421830815
2024-01-01 12:00:30+00:00,16,5,31074.425887467056,34.611571078526204,897.8045468368331
2024-01-01 12:00:30+00:00,16,6,28427.008494686117,34.611571078526204,821.3151731885084
